0,1,2
法昆多·托雷斯,奥兰多城,work_for
法昆多·托雷斯,前锋,play_the_role_of
法昆多·托雷斯,乌拉圭,come_from
埃丁森·卡瓦尼,瓦伦西亚,work_for
埃丁森·卡瓦尼,前锋,play_the_role_of
埃丁森·卡瓦尼,乌拉圭,come_from
阿古斯丁·卡诺比奥,巴拉纳竞技,work_for
阿古斯丁·卡诺比奥,前锋,play_the_role_of
阿古斯丁·卡诺比奥,乌拉圭,come_from
亨尼西,诺定咸森林,work_for
亨尼西,门将,play_the_role_of
亨尼西,威尔士,come_from
瓦德,李斯特城,work_for
瓦德,门将,play_the_role_of
瓦德,威尔士,come_from
亚当·戴维斯,锡菲联,work_for
亚当·戴维斯,门将,play_the_role_of
亚当·戴维斯,威尔士,come_from
克里斯·冈特尔,AFC温布顿,work_for
克里斯·冈特尔,后卫,play_the_role_of
克里斯·冈特尔,威尔士,come_from
内科·威廉斯,诺定咸森林,work_for
内科·威廉斯,后卫,play_the_role_of
内科·威廉斯,威尔士,come_from
本·戴维斯,热刺,work_for
本·戴维斯,后卫,play_the_role_of
本·戴维斯,威尔士,come_from
克里斯·梅菲姆,般尼茅夫,work_for
克里斯·梅菲姆,后卫,play_the_role_of
克里斯·梅菲姆,威尔士,come_from
罗登,雷恩,work_for
罗登,后卫,play_the_role_of
罗登,威尔士,come_from
康纳·罗伯茨,般尼,work_for
康纳·罗伯茨,后卫,play_the_role_of
康纳·罗伯茨,威尔士,come_from
安姆帕杜,史柏斯亚,work_for
安姆帕杜,后卫,play_the_role_of
安姆帕杜,威尔士,come_from
汤姆·洛克耶,卢顿,work_for
汤姆·洛克耶,后卫,play_the_role_of
汤姆·洛克耶,威尔士,come_from
本·卡班戈,史云斯,work_for
本·卡班戈,后卫,play_the_role_of
本·卡班戈,威尔士,come_from
乔·艾伦,史云斯,work_for
乔·艾伦,中场,play_the_role_of
乔·艾伦,威尔士,come_from
哈里·威尔逊,富咸,work_for
哈里·威尔逊,中场,play_the_role_of
哈里·威尔逊,威尔士,come_from
拉姆塞,尼斯,work_for
拉姆塞,中场,play_the_role_of
拉姆塞,威尔士,come_from
乔·莫雷尔,朴次茅夫,work_for
乔·莫雷尔,中场,play_the_role_of
乔·莫雷尔,威尔士,come_from
乔纳森·威廉姆斯,史云顿,work_for
乔纳森·威廉姆斯,中场,play_the_role_of
乔纳森·威廉姆斯,威尔士,come_from
索尔巴·托马斯,哈德斯菲尔德,work_for
索尔巴·托马斯,中场,play_the_role_of
索尔巴·托马斯,威尔士,come_from
迪伦·莱维特,登地联,work_for
迪伦·莱维特,中场,play_the_role_of
迪伦·莱维特,威尔士,come_from
鲁宾·科尔威尔,卡迪夫城,work_for
鲁宾·科尔威尔,中场,play_the_role_of
鲁宾·科尔威尔,威尔士,come_from
马修·史密斯,米尔顿凯恩斯,work_for
马修·史密斯,中场,play_the_role_of
马修·史密斯,威尔士,come_from
布伦南·约翰逊,诺定咸森林,work_for
布伦南·约翰逊,前锋,play_the_role_of
布伦南·约翰逊,威尔士,come_from
格瑞斯·贝尔,FC洛杉矶,work_for
格瑞斯·贝尔,前锋,play_the_role_of
格瑞斯·贝尔,威尔士,come_from
摩尔,般尼茅夫,work_for
摩尔,前锋,play_the_role_of
摩尔,威尔士,come_from
马克·哈里斯,卡迪夫城,work_for
马克·哈里斯,前锋,play_the_role_of
马克·哈里斯,威尔士,come_from
丹尼尔·詹姆斯,富咸,work_for
丹尼尔·詹姆斯,前锋,play_the_role_of
丹尼尔·詹姆斯,威尔士,come_from
罗伯特·桑切斯,布莱顿,work_for
罗伯特·桑切斯,门将,play_the_role_of
罗伯特·桑切斯,西班牙,come_from
大卫·拉亚,布伦特福德,work_for
大卫·拉亚,门将,play_the_role_of
大卫·拉亚,西班牙,come_from
乌奈·西蒙,毕尔包,work_for
乌奈·西蒙,门将,play_the_role_of
乌奈·西蒙,西班牙,come_from
阿斯皮利奎塔,车路士,work_for
阿斯皮利奎塔,右后卫,play_the_role_of
阿斯皮利奎塔,西班牙,come_from
加西亚,巴塞隆拿,work_for
加西亚,中后卫,play_the_role_of
加西亚,西班牙,come_from
保·托雷斯,比利亚雷阿尔,work_for
保·托雷斯,中后卫,play_the_role_of
保·托雷斯,西班牙,come_from
亚历杭德罗·巴尔德,巴塞隆拿,work_for
亚历杭德罗·巴尔德,左后卫,play_the_role_of
亚历杭德罗·巴尔德,西班牙,come_from
雨果·吉拉蒙,瓦伦西亚,work_for
雨果·吉拉蒙,中后卫,play_the_role_of
雨果·吉拉蒙,西班牙,come_from
阿尔巴,巴塞隆拿,work_for
阿尔巴,左后卫,play_the_role_of
阿尔巴,西班牙,come_from
丹尼尔·卡瓦哈尔,皇家马德里,work_for
丹尼尔·卡瓦哈尔,右后卫,play_the_role_of
丹尼尔·卡瓦哈尔,西班牙,come_from
拉波尔特,曼城,work_for
拉波尔特,中后卫,play_the_role_of
拉波尔特,西班牙,come_from
布斯克茨,巴塞隆拿,work_for
布斯克茨,防守中场,play_the_role_of
布斯克茨,西班牙,come_from
马科斯·略伦特,马德里竞技,work_for
马科斯·略伦特,中中场,play_the_role_of
马科斯·略伦特,西班牙,come_from
科克,马德里竞技,work_for
科克,中中场,play_the_role_of
科克,西班牙,come_from
加维,巴塞隆拿,work_for
加维,中中场,play_the_role_of
加维,西班牙,come_from
罗德里,曼城,work_for
罗德里,防守中场,play_the_role_of
罗德里,西班牙,come_from
索莱尔,巴黎圣日耳曼,work_for
索莱尔,中中场,play_the_role_of
索莱尔,西班牙,come_from
佩德里,巴塞隆拿,work_for
佩德里,攻击中场,play_the_role_of
佩德里,西班牙,come_from
阿尔瓦罗·莫拉塔,马德里竞技,work_for
阿尔瓦罗·莫拉塔,中锋,play_the_role_of
阿尔瓦罗·莫拉塔,西班牙,come_from
阿森西奥,皇家马德里,work_for
阿森西奥,前锋,play_the_role_of
阿森西奥,西班牙,come_from
费兰·托雷斯,巴塞隆拿,work_for
费兰·托雷斯,右翼,play_the_role_of
费兰·托雷斯,西班牙,come_from
尼科·威廉斯,毕尔包竞技,work_for
尼科·威廉斯,前锋,play_the_role_of
尼科·威廉斯,西班牙,come_from
耶雷米·皮诺,比利亚雷亚尔,work_for
耶雷米·皮诺,右翼,play_the_role_of
耶雷米·皮诺,西班牙,come_from
奥尔莫,莱比锡红牛,work_for
奥尔莫,右翼,play_the_role_of
奥尔莫,西班牙,come_from
萨拉维亚,巴黎圣日耳曼,work_for
萨拉维亚,前锋,play_the_role_of
萨拉维亚,西班牙,come_from
安苏·法蒂,巴塞隆拿,work_for
安苏·法蒂,左翼,play_the_role_of
安苏·法蒂,西班牙,come_from
马修·瑞恩,哥本哈根,work_for
马修·瑞恩,门将,play_the_role_of
马修·瑞恩,澳大利亚,come_from
丹尼·武科维奇,中岸水手,work_for
丹尼·武科维奇,门将,play_the_role_of
丹尼·武科维奇,澳大利亚,come_from
安德鲁·瑞德曼,悉尼FC,work_for
安德鲁·瑞德曼,门将,play_the_role_of
安德鲁·瑞德曼,澳大利亚,come_from
米洛斯·德格内克,哥伦布机员,work_for
米洛斯·德格内克,后卫,play_the_role_of
米洛斯·德格内克,澳大利亚,come_from
阿齐兹·贝希奇,登地联,work_for
阿齐兹·贝希奇,后卫,play_the_role_of
阿齐兹·贝希奇,澳大利亚,come_from
贝利·赖特,新特兰,work_for
贝利·赖特,后卫,play_the_role_of
贝利·赖特,澳大利亚,come_from
弗兰·卡拉契奇,布雷西亚,work_for
弗兰·卡拉契奇,后卫,play_the_role_of
弗兰·卡拉契奇,澳大利亚,come_from
哈里·苏塔尔,史笃城,work_for
哈里·苏塔尔,后卫,play_the_role_of
哈里·苏塔尔,澳大利亚,come_from
纳撒尼尔·阿特金森,赫斯,work_for
纳撒尼尔·阿特金森,后卫,play_the_role_of
纳撒尼尔·阿特金森,澳大利亚,come_from
乔尔·金,奥丹斯,work_for
乔尔·金,后卫,play_the_role_of
乔尔·金,澳大利亚,come_from
凯·罗莱斯,赫斯,work_for
凯·罗莱斯,后卫,play_the_role_of
凯·罗莱斯,澳大利亚,come_from
托马斯·邓,新潟天鹅,work_for
托马斯·邓,后卫,play_the_role_of
托马斯·邓,澳大利亚,come_from
阿隆·莫伊,些路迪,work_for
阿隆·莫伊,中场,play_the_role_of
阿隆·莫伊,澳大利亚,come_from
杰克逊·欧文,圣保利,work_for
杰克逊·欧文,中场,play_the_role_of
杰克逊·欧文,澳大利亚,come_from
艾迪尼·赫鲁斯蒂奇,维罗纳,work_for
艾迪尼·赫鲁斯蒂奇,中场,play_the_role_of
艾迪尼·赫鲁斯蒂奇,澳大利亚,come_from
赖利·麦格里,米杜士堡,work_for
赖利·麦格里,中场,play_the_role_of
赖利·麦格里,澳大利亚,come_from
基努·巴克斯,圣美伦,work_for
基努·巴克斯,中场,play_the_role_of
基努·巴克斯,澳大利亚,come_from
卡梅隆·德夫林,赫斯,work_for
卡梅隆·德夫林,中场,play_the_role_of
卡梅隆·德夫林,澳大利亚,come_from
马修·莱基,墨尔本城,work_for
马修·莱基,前锋,play_the_role_of
马修·莱基,澳大利亚,come_from
阿维·玛比,加的斯,work_for
阿维·玛比,前锋,play_the_role_of
阿维·玛比,澳大利亚,come_from
杰米·麦克拉伦,墨尔本城,work_for
杰米·麦克拉伦,前锋,play_the_role_of
杰米·麦克拉伦,澳大利亚,come_from
米歇尔·杜基,冈山绿雉,work_for
米歇尔·杜基,前锋,play_the_role_of
米歇尔·杜基,澳大利亚,come_from
马丁·博伊尔,喜百年,work_for
马丁·博伊尔,前锋,play_the_role_of
马丁·博伊尔,澳大利亚,come_from
奇治·葛云,阿德莱德联,work_for
奇治·葛云,前锋,play_the_role_of
奇治·葛云,澳大利亚,come_from
杰森·库明斯,中岸水手,work_for
杰森·库明斯,前锋,play_the_role_of
杰森·库明斯,澳大利亚,come_from
加朗·库尔,中岸水手,work_for
加朗·库尔,前锋,play_the_role_of
加朗·库尔,澳大利亚,come_from
阿利森·贝克尔,利物浦,work_for
阿利森·贝克尔,门将,play_the_role_of
阿利森·贝克尔,巴西,come_from
维弗顿·达席尔瓦,彭美拉斯,work_for
维弗顿·达席尔瓦,门将,play_the_role_of
维弗顿·达席尔瓦,巴西,come_from
埃德森·莫赖斯,曼城,work_for
埃德森·莫赖斯,门将,play_the_role_of
埃德森·莫赖斯,巴西,come_from
达尼洛·路易斯,祖云达斯,work_for
达尼洛·路易斯,后卫,play_the_role_of
达尼洛·路易斯,巴西,come_from
蒂亚戈·席尔瓦,切尔西,work_for
蒂亚戈·席尔瓦,后卫,play_the_role_of
蒂亚戈·席尔瓦,巴西,come_from
马金尼奥斯·科雷亚,巴黎圣日耳曼,work_for
马金尼奥斯·科雷亚,后卫,play_the_role_of
马金尼奥斯·科雷亚,巴西,come_from
艾力克斯·桑德罗,祖云达斯,work_for
艾力克斯·桑德罗,后卫,play_the_role_of
艾力克斯·桑德罗,巴西,come_from
丹尼尔·阿尔维斯,普马斯,work_for
丹尼尔·阿尔维斯,后卫,play_the_role_of
丹尼尔·阿尔维斯,巴西,come_from
埃德尔·米利唐,皇家马德里,work_for
埃德尔·米利唐,后卫,play_the_role_of
埃德尔·米利唐,巴西,come_from
阿莱克斯·特莱斯,西维尔,work_for
阿莱克斯·特莱斯,后卫,play_the_role_of
阿莱克斯·特莱斯,巴西,come_from
格雷森·布雷默,祖云达斯,work_for
格雷森·布雷默,后卫,play_the_role_of
格雷森·布雷默,巴西,come_from
卡洛斯·卡塞米罗,曼联,work_for
卡洛斯·卡塞米罗,中场,play_the_role_of
卡洛斯·卡塞米罗,巴西,come_from
卢卡斯·帕克塔,韦斯咸,work_for
卢卡斯·帕克塔,中场,play_the_role_of
卢卡斯·帕克塔,巴西,come_from
弗雷德·罗德里格斯,曼联,work_for
弗雷德·罗德里格斯,中场,play_the_role_of
弗雷德·罗德里格斯,巴西,come_from
法比尼奥·塔瓦雷斯,利物浦,work_for
法比尼奥·塔瓦雷斯,中场,play_the_role_of
法比尼奥·塔瓦雷斯,巴西,come_from
布鲁诺·吉马良斯,纽卡素,work_for
布鲁诺·吉马良斯,中场,play_the_role_of
布鲁诺·吉马良斯,巴西,come_from
埃韦顿·里贝罗,法林明高,work_for
埃韦顿·里贝罗,中场,play_the_role_of
埃韦顿·里贝罗,巴西,come_from
里沙利松·安德雷德,热刺,work_for
里沙利松·安德雷德,前锋,play_the_role_of
里沙利松·安德雷德,巴西,come_from
内马尔·儒尼奥尔,巴黎圣日耳曼,work_for
内马尔·儒尼奥尔,前锋,play_the_role_of
内马尔·儒尼奥尔,巴西,come_from
拉菲尼亚·贝洛利,巴塞罗那,work_for
拉菲尼亚·贝洛利,前锋,play_the_role_of
拉菲尼亚·贝洛利,巴西,come_from
加布里埃尔·热苏斯,阿仙奴,work_for
加布里埃尔·热苏斯,前锋,play_the_role_of
加布里埃尔·热苏斯,巴西,come_from
安东尼·马特乌斯,曼联,work_for
安东尼·马特乌斯,前锋,play_the_role_of
安东尼·马特乌斯,巴西,come_from
维尼修斯·儒尼奥尔,皇家马德里,work_for
维尼修斯·儒尼奥尔,前锋,play_the_role_of
维尼修斯·儒尼奥尔,巴西,come_from
罗德里戈·戈埃斯,皇家马德里,work_for
罗德里戈·戈埃斯,前锋,play_the_role_of
罗德里戈·戈埃斯,巴西,come_from
佩德罗·古伊列梅,法林明高,work_for
佩德罗·古伊列梅,前锋,play_the_role_of
佩德罗·古伊列梅,巴西,come_from
加布里埃尔·马丁内利,阿仙奴,work_for
加布里埃尔·马丁内利,前锋,play_the_role_of
加布里埃尔·马丁内利,巴西,come_from
扬·索莫,门兴,work_for
扬·索莫,门将,play_the_role_of
扬·索莫,瑞士,come_from
约纳斯·奥米林,蒙彼利埃,work_for
约纳斯·奥米林,门将,play_the_role_of
约纳斯·奥米林,瑞士,come_from
格雷戈·科贝尔,多特蒙德,work_for
格雷戈·科贝尔,门将,play_the_role_of
格雷戈·科贝尔,瑞士,come_from
菲利普·科恩,萨尔斯堡红牛,work_for
菲利普·科恩,门将,play_the_role_of
菲利普·科恩,瑞士,come_from
里卡多·罗德里格斯,拖连奴,work_for
里卡多·罗德里格斯,后卫,play_the_role_of
里卡多·罗德里格斯,瑞士,come_from
法比安·沙尔,纽卡素,work_for
法比安·沙尔,后卫,play_the_role_of
法比安·沙尔,瑞士,come_from
曼努埃尔·阿坎吉,曼城,work_for
曼努埃尔·阿坎吉,后卫,play_the_role_of
曼努埃尔·阿坎吉,瑞士,come_from
尼科·埃尔韦迪,门兴,work_for
尼科·埃尔韦迪,后卫,play_the_role_of
尼科·埃尔韦迪,瑞士,come_from
席尔万·维德梅尔,美因茨05,work_for
席尔万·维德梅尔,后卫,play_the_role_of
席尔万·维德梅尔,瑞士,come_from
埃雷·库马特,巴伦西亚,work_for
埃雷·库马特,后卫,play_the_role_of
埃雷·库马特,瑞士,come_from
杰尔丹·沙奇里,芝加哥火焰,work_for
杰尔丹·沙奇里,中场,play_the_role_of
杰尔丹·沙奇里,瑞士,come_from
格兰尼特·扎卡,阿仙奴,work_for
格兰尼特·扎卡,中场,play_the_role_of
格兰尼特·扎卡,瑞士,come_from
雷莫·弗罗伊勒,诺丁汉森林,work_for
雷莫·弗罗伊勒,中场,play_the_role_of
雷莫·弗罗伊勒,瑞士,come_from
扎卡里亚,切尔西,work_for
扎卡里亚,中场,play_the_role_of
扎卡里亚,瑞士,come_from
贾布里勒·索乌,法兰克福,work_for
贾布里勒·索乌,中场,play_the_role_of
贾布里勒·索乌,瑞士,come_from
雷纳托·斯特芬,卢加诺,work_for
雷纳托·斯特芬,中场,play_the_role_of
雷纳托·斯特芬,瑞士,come_from
埃迪米尔森·费尔南德斯,美因茨05,work_for
埃迪米尔森·费尔南德斯,中场,play_the_role_of
埃迪米尔森·费尔南德斯,瑞士,come_from
法比安·弗雷,巴素利,work_for
法比安·弗雷,中场,play_the_role_of
法比安·弗雷,瑞士,come_from
米歇尔·艾比舍尔,博洛尼亚,work_for
米歇尔·艾比舍尔,中场,play_the_role_of
米歇尔·艾比舍尔,瑞士,come_from
阿东·贾沙里,卢塞恩,work_for
阿东·贾沙里,中场,play_the_role_of
阿东·贾沙里,瑞士,come_from
法比安·里德,年青人,work_for
法比安·里德,中场,play_the_role_of
法比安·里德,瑞士,come_from
哈里斯·舍费洛维奇,加拉塔萨雷,work_for
哈里斯·舍费洛维奇,前锋,play_the_role_of
哈里斯·舍费洛维奇,瑞士,come_from
布雷尔·恩博洛,摩纳哥,work_for
布雷尔·恩博洛,前锋,play_the_role_of
布雷尔·恩博洛,瑞士,come_from
鲁本·巴尔加斯,奥格斯堡,work_for
鲁本·巴尔加斯,前锋,play_the_role_of
鲁本·巴尔加斯,瑞士,come_from
克里斯蒂安·法斯纳赫特,年青人,work_for
克里斯蒂安·法斯纳赫特,前锋,play_the_role_of
克里斯蒂安·法斯纳赫特,瑞士,come_from
诺亚·奥卡福尔,萨尔斯堡红牛,work_for
诺亚·奥卡福尔,前锋,play_the_role_of
诺亚·奥卡福尔,瑞士,come_from
亚西恩·博诺,塞维利亚,work_for
亚西恩·博诺,门将,play_the_role_of
亚西恩·博诺,摩洛哥,come_from
穆尼尔·莫哈麦迪,瓦赫达麦加,work_for
穆尼尔·莫哈麦迪,门将,play_the_role_of
穆尼尔·莫哈麦迪,摩洛哥,come_from
阿哈迈德·雷达·塔纳乌蒂,挚爱体育会,work_for
阿哈迈德·雷达·塔纳乌蒂,门将,play_the_role_of
阿哈迈德·雷达·塔纳乌蒂,摩洛哥,come_from
阿什拉夫·哈基米,巴黎圣日耳曼,work_for
阿什拉夫·哈基米,后卫,play_the_role_of
阿什拉夫·哈基米,摩洛哥,come_from
纳赛尔·马兹拉维,拜仁慕尼黑,work_for
纳赛尔·马兹拉维,后卫,play_the_role_of
纳赛尔·马兹拉维,摩洛哥,come_from
纳耶夫·阿格尔德,西汉姆联,work_for
纳耶夫·阿格尔德,后卫,play_the_role_of
纳耶夫·阿格尔德,摩洛哥,come_from
罗曼·塞斯,贝西克塔什,work_for
罗曼·塞斯,后卫,play_the_role_of
罗曼·塞斯,摩洛哥,come_from
贾瓦德·艾尔·亚米格,巴利亚多利德,work_for
贾瓦德·艾尔·亚米格,后卫,play_the_role_of
贾瓦德·艾尔·亚米格,摩洛哥,come_from
阿赫拉夫·达里,布雷斯特,work_for
阿赫拉夫·达里,后卫,play_the_role_of
阿赫拉夫·达里,摩洛哥,come_from
巴德尔·贝农,卡塔尔竞技,work_for
巴德尔·贝农,后卫,play_the_role_of
巴德尔·贝农,摩洛哥,come_from
叶海亚·阿拉,挚爱体育会,work_for
叶海亚·阿拉,后卫,play_the_role_of
叶海亚·阿拉,摩洛哥,come_from
索菲扬·阿姆拉巴特,佛罗伦萨,work_for
索菲扬·阿姆拉巴特,中场,play_the_role_of
索菲扬·阿姆拉巴特,摩洛哥,come_from
哈基姆·薛耶治,切尔西,work_for
哈基姆·薛耶治,中场,play_the_role_of
哈基姆·薛耶治,摩洛哥,come_from
阿兹丁·欧纳希,昂热,work_for
阿兹丁·欧纳希,中场,play_the_role_of
阿兹丁·欧纳希,摩洛哥,come_from
阿卜杜勒哈米德·萨比里,桑普多利亚,work_for
阿卜杜勒哈米德·萨比里,中场,play_the_role_of
阿卜杜勒哈米德·萨比里,摩洛哥,come_from
伊利亚斯·切尔,女王公园巡游者,work_for
伊利亚斯·切尔,中场,play_the_role_of
伊利亚斯·切尔,摩洛哥,come_from
塞利姆·阿马拉,皇家标准列治,work_for
塞利姆·阿马拉,中场,play_the_role_of
塞利姆·阿马拉,摩洛哥,come_from
比拉尔·汉努斯,皇家亨克,work_for
比拉尔·汉努斯,中场,play_the_role_of
比拉尔·汉努斯,摩洛哥,come_from
叶海亚·贾布拉内,挚爱体育会,work_for
叶海亚·贾布拉内,中场,play_the_role_of
叶海亚·贾布拉内,摩洛哥,come_from
阿德拉扎克·哈姆达拉,伊蒂哈德,work_for
阿德拉扎克·哈姆达拉,前锋,play_the_role_of
阿德拉扎克·哈姆达拉,摩洛哥,come_from
阿纳斯·扎鲁里,伯恩利,work_for
阿纳斯·扎鲁里,前锋,play_the_role_of
阿纳斯·扎鲁里,摩洛哥,come_from
扎卡里亚·阿布赫拉尔,图卢兹,work_for
扎卡里亚·阿布赫拉尔,前锋,play_the_role_of
扎卡里亚·阿布赫拉尔,摩洛哥,come_from
阿卜杜萨马德·埃扎尔祖利,奥萨苏纳,work_for
阿卜杜萨马德·埃扎尔祖利,前锋,play_the_role_of
阿卜杜萨马德·埃扎尔祖利,摩洛哥,come_from
苏菲亚·保化尔,昂热,work_for
苏菲亚·保化尔,前锋,play_the_role_of
苏菲亚·保化尔,摩洛哥,come_from
优素福·恩尼斯里,塞维利亚,work_for
优素福·恩尼斯里,前锋,play_the_role_of
优素福·恩尼斯里,摩洛哥,come_from
瓦利德·谢迪拉,巴里,work_for
瓦利德·谢迪拉,前锋,play_the_role_of
瓦利德·谢迪拉,摩洛哥,come_from
阿尔马尼,河床,work_for
阿尔马尼,门将,play_the_role_of
阿尔马尼,阿根廷,come_from
赫罗尼莫·鲁利,维拉利尔,work_for
赫罗尼莫·鲁利,门将,play_the_role_of
赫罗尼莫·鲁利,阿根廷,come_from
埃米利亚诺·马丁内斯,阿士东维拉,work_for
埃米利亚诺·马丁内斯,门将,play_the_role_of
埃米利亚诺·马丁内斯,阿根廷,come_from
祖安·科夫,比利亚雷阿尔,work_for
祖安·科夫,右后卫,play_the_role_of
祖安·科夫,阿根廷,come_from
尼古拉斯·塔里亚菲科,里昂,work_for
尼古拉斯·塔里亚菲科,左后卫,play_the_role_of
尼古拉斯·塔里亚菲科,阿根廷,come_from
贡萨洛·蒙提尔,西维尔,work_for
贡萨洛·蒙提尔,右后卫,play_the_role_of
贡萨洛·蒙提尔,阿根廷,come_from
赫尔曼·佩泽利亚,皇家贝蒂斯,work_for
赫尔曼·佩泽利亚,中后卫,play_the_role_of
赫尔曼·佩泽利亚,阿根廷,come_from
马科斯·阿库尼亚,西维尔,work_for
马科斯·阿库尼亚,左后卫,play_the_role_of
马科斯·阿库尼亚,阿根廷,come_from
克里斯蒂安·罗梅罗,热刺,work_for
克里斯蒂安·罗梅罗,中后卫,play_the_role_of
克里斯蒂安·罗梅罗,阿根廷,come_from
尼古拉斯·奥塔门迪,宾菲加,work_for
尼古拉斯·奥塔门迪,中后卫,play_the_role_of
尼古拉斯·奥塔门迪,阿根廷,come_from
利桑德罗·马丁内斯,曼联,work_for
利桑德罗·马丁内斯,中后卫,play_the_role_of
利桑德罗·马丁内斯,阿根廷,come_from
纳维尔·莫利纳,马德里竞技,work_for
纳维尔·莫利纳,右后卫,play_the_role_of
纳维尔·莫利纳,阿根廷,come_from
莱昂德罗·帕雷德斯,尤文图斯,work_for
莱昂德罗·帕雷德斯,防守中场,play_the_role_of
莱昂德罗·帕雷德斯,阿根廷,come_from
罗德里戈·德保罗,马德里竞技,work_for
罗德里戈·德保罗,中中场,play_the_role_of
罗德里戈·德保罗,阿根廷,come_from
埃塞基耶尔·帕拉西奥斯,勒沃库森,work_for
埃塞基耶尔·帕拉西奥斯,中中场,play_the_role_of
埃塞基耶尔·帕拉西奥斯,阿根廷,come_from
蒂亚戈·阿尔马达,亚特兰大联,work_for
蒂亚戈·阿尔马达,攻击中场,play_the_role_of
蒂亚戈·阿尔马达,阿根廷,come_from
帕普·戈麦斯,西维尔,work_for
帕普·戈麦斯,攻击中场,play_the_role_of
帕普·戈麦斯,阿根廷,come_from
圭多·罗德里格斯,皇家贝蒂斯,work_for
圭多·罗德里格斯,防守中场,play_the_role_of
圭多·罗德里格斯,阿根廷,come_from
亚历克西斯·麦卡利斯特,布莱顿,work_for
亚历克西斯·麦卡利斯特,中中场,play_the_role_of
亚历克西斯·麦卡利斯特,阿根廷,come_from
恩佐·费尔南德斯,本菲卡,work_for
恩佐·费尔南德斯,中中场,play_the_role_of
恩佐·费尔南德斯,阿根廷,come_from
胡利安·阿尔瓦雷斯,曼城,work_for
胡利安·阿尔瓦雷斯,中锋,play_the_role_of
胡利安·阿尔瓦雷斯,阿根廷,come_from
利昂内尔·梅西,巴黎圣日尔曼,work_for
利昂内尔·梅西,辅锋,play_the_role_of
利昂内尔·梅西,阿根廷,come_from
迪马里亚,尤文图斯,work_for
迪马里亚,左翼,play_the_role_of
迪马里亚,阿根廷,come_from
安祖·科雷亚,马德里竞技,work_for
安祖·科雷亚,中锋,play_the_role_of
安祖·科雷亚,阿根廷,come_from
迪巴拉,罗马,work_for
迪巴拉,辅锋,play_the_role_of
